"year","month","origin","sum"
"2021","8","FAI","3798"
"2021","8","FAR","8833"
"2021","8","FAT","15038"
"2021","8","FAY","4988"
"2021","8","FCA","11258"
"2021","8","FLG","6118"
"2021","8","FLL","151744"
"2021","8","FLO","305"
"2021","8","FNT","4370"
"2021","8","FOD","135"
"2021","8","FSD","16438"
"2021","8","FSM","1934"
"2021","8","FWA","10404"
"2021","8","GCC","3891"
"2021","8","GCK","158"
"2021","8","GEG","15459"
"2021","8","GFK","974"
"2021","8","GGG","1585"
"2021","8","GJT","6705"
"2021","8","GNV","2656"
"2021","8","GPT","2896"
"2021","8","GRB","3875"
"2021","8","GRI","698"
"2021","8","GRK","2239"
"2021","8","GRR","18924"
"2021","8","GSO","13326"
"2021","8","GSP","16579"
"2021","8","GST","6"
"2021","8","GTF","1522"
"2021","8","GTR","424"
"2021","8","GUC","1855"
"2021","8","GUM","-147"
"2021","8","HDN","1455"
"2021","8","HGR","132"
"2021","8","HHH","10634"
"2021","8","HIB","757"
"2021","8","HLN","1967"
"2021","8","HNL","15456"
"2021","8","HOB","1008"
"2021","8","HOU","92486"
"2021","8","HPN","10016"
"2021","8","HRL","6493"
"2021","8","HSV","7014"
"2021","8","HTS","1213"
"2021","8","HVN","-81"
"2021","8","HYA","670"
"2021","8","HYS","770"
"2021","8","IAD","183891"
"2021","8","IAG","564"
"2021","8","IAH","261115"
"2021","8","ICT","20073"
"2021","8","IDA","5297"
"2021","8","ILG","138"
"2021","8","ILM","10173"
"2021","8","IMT","787"
"2021","8","IND","31250"
"2021","8","INL","1954"
"2021","8","IPT","143"
"2021","8","ISP","8256"
"2021","8","ITH","2004"
"2021","8","ITO","78"
"2021","8","JAC","11091"
"2021","8","JAN","9694"
"2021","8","JAX","26903"
"2021","8","JFK","145466"
"2021","8","JLN","1678"
"2021","8","JMS","862"
"2021","8","JNU","727"
"2021","8","JST","1044"
"2021","8","KOA","108"
"2021","8","KTN","1153"
"2021","8","LAN","1640"
"2021","8","LAR","817"
"2021","8","LAS","221127"
"2021","8","LAW","1696"
"2021","8","LAX","215784"
"2021","8","LBB","6061"
"2021","8","LBE","422"
"2021","8","LBF","1644"
"2021","8","LBL","389"
"2021","8","LCH","1982"
"2021","8","LCK","2938"
"2021","8","LEX","5719"
"2021","8","LFT","5755"
"2021","8","LGA","93338"
"2021","8","LGB","12261"
"2021","8","LIH","-2449"
"2021","8","LIT","10757"
"2021","8","LNK","5190"
"2021","8","LRD","1594"
"2021","8","LSE","2993"
"2021","8","LWB","2211"
"2021","8","LWS","1382"
"2021","8","LYH","350"
"2021","8","MAF","10430"
"2021","8","MBS","2282"
"2021","8","MCI","51070"
"2021","8","MCO","247741"
"2021","8","MCW","539"
"2021","8","MDT","10115"
"2021","8","MDW","160294"
"2021","8","MEI","247"
"2021","8","MEM","25034"
"2021","8","MFE","7331"
"2021","8","MFR","3661"
"2021","8","MGM","3262"
"2021","8","MHK","1580"
"2021","8","MHT","11091"
"2021","8","MIA","149637"
"2021","8","MKE","32886"
"2021","8","MKG","1479"
"2021","8","MLB","1518"
"2021","8","MLI","6385"
"2021","8","MLU","1310"
"2021","8","MOB","6356"
"2021","8","MOT","1056"
"2021","8","MQT","5056"
"2021","8","MRY","4437"
"2021","8","MSN","11974"
"2021","8","MSO","6462"
"2021","8","MSP","110584"
"2021","8","MSY","41891"
"2021","8","MTJ","3805"
"2021","8","MVY","6045"
"2021","8","MYR","37241"
"2021","8","OAJ","2625"
"2021","8","OAK","33599"
"2021","8","OGD","69"
"2021","8","OGG","19623"
"2021","8","OGS","884"
"2021","8","OKC","26864"
"2021","8","OMA","21485"
"2021","8","OME","-613"
"2021","8","ONT","23538"
"2021","8","ORD","604081"
"2021","8","ORF","26661"
"2021","8","ORH","-95"
"2021","8","OTH","503"
"2021","8","OTZ","-543"
"2021","8","OWB","-16"
"2021","8","PAE","1186"
"2021","8","PAH","-64"
"2021","8","PBG","2474"
"2021","8","PBI","22919"
"2021","8","PDX","51773"
"2021","8","PGD","3681"
"2021","8","PGV","571"
"2021","8","PHF","1474"
"2021","8","PHL","133020"
"2021","8","PHX","224562"
"2021","8","PIA","5802"
"2021","8","PIB","554"
"2021","8","PIE","7168"
"2021","8","PIH","507"
"2021","8","PIR","263"
"2021","8","PIT","54604"
"2021","8","PLN","1986"
"2021","8","PNS","16488"
"2021","8","PQI","481"
"2021","8","PRC","2049"
"2021","8","PSC","2406"
"2021","8","PSE","182"
"2021","8","PSG","-10"
"2021","8","PSM","539"
"2021","8","PSP","7338"
"2021","8","PUB","-177"
"2021","8","PUW","395"
"2021","8","PVD","20626"
"2021","8","PVU","697"
"2021","8","PWM","24605"
"2021","8","RAP","11113"
"2021","8","RDD","571"
"2021","8","RDM","7146"
"2021","8","RDU","49883"
"2021","8","RFD","960"
"2021","8","RHI","3070"
"2021","8","RIC","24737"
"2021","8","RIW","1136"
"2021","8","RKS","1347"
"2021","8","RNO","26576"
"2021","8","ROA","5129"
"2021","8","ROC","12134"
"2021","8","ROW","3884"
"2021","8","RST","3819"
"2021","8","RSW","40007"
"2021","8","SAF","7381"
"2021","8","SAN","75020"
"2021","8","SAT","30031"
"2021","8","SAV","19521"
"2021","8","SBA","6053"
"2021","8","SBN","7978"
"2021","8","SBP","1697"
"2021","8","SBY","762"
"2021","8","SCC","-512"
"2021","8","SCE","6111"
"2021","8","SCK","1069"
"2021","8","SDF","30343"
"2021","8","SEA","144189"
"2021","8","SFB","12242"
"2021","8","SFO","84787"
"2021","8","SGF","15525"
"2021","8","SGU","3515"
"2021","8","SHD","842"
"2021","8","SHR","1379"
"2021","8","SHV","4401"
"2021","8","SIT","266"
"2021","8","SJC","24326"
"2021","8","SJT","1026"
"2021","8","SJU","54041"
"2021","8","SLC","111006"
"2021","8","SLN","411"
"2021","8","SMF","43519"
"2021","8","SMX","914"
"2021","8","SNA","40599"
"2021","8","SPI","1712"
"2021","8","SPN","-509"
"2021","8","SPS","586"
"2021","8","SRQ","16050"
"2021","8","STC","-35"
"2021","8","STL","80374"
"2021","8","STS","2293"
"2021","8","STT","4341"
"2021","8","STX","258"
"2021","8","SUN","994"
"2021","8","SUX","1972"
"2021","8","SWF","613"
"2021","8","SWO","37"
"2021","8","SYR","12954"
"2021","8","TLH","4797"
"2021","8","TOL","318"
"2021","8","TPA","80706"
"2021","8","TRI","2550"
"2021","8","TTN","2558"
"2021","8","TUL","21773"
"2021","8","TUS","12262"
"2021","8","TVC","15122"
"2021","8","TWF","156"
"2021","8","TXK","321"
"2021","8","TYR","483"
"2021","8","TYS","14274"
"2021","8","USA","1681"
"2021","8","VCT","113"
"2021","8","VEL","-192"
"2021","8","VLD","392"
"2021","8","VPS","23104"
"2021","8","WRG","-176"
"2021","8","WYS","3322"
"2021","8","XNA","10572"
"2021","8","XWA","2042"
"2021","8","YAK","793"
"2021","8","YKM","129"
"2021","8","YUM","3175"
"2021","9","ABE","4721"
"2021","9","ABI","1193"
"2021","9","ABQ","10797"
"2021","9","ABR","795"
"2021","9","ABY","68"
"2021","9","ACK","4377"
"2021","9","ACT","-559"
"2021","9","ACV","729"
"2021","9","ACY","85"
"2021","9","ADK","-31"
"2021","9","ADQ","-355"
"2021","9","AEX","795"
"2021","9","AGS","1428"
"2021","9","AKN","204"
"2021","9","ALB","9897"
"2021","9","ALO","911"
"2021","9","ALS","77"
"2021","9","ALW","142"
"2021","9","AMA","3413"
"2021","9","ANC","4907"
"2021","9","APN","-16"
"2021","9","ART","182"
"2021","9","ASE","6918"
"2021","9","ATL","129005"
"2021","9","ATW","8238"
"2021","9","ATY","73"
"2021","9","AUS","32931"
"2021","9","AVL","3914"
"2021","9","AVP","3260"
"2021","9","AZA","3479"
"2021","9","AZO","192"
"2021","9","BDL","9193"
"2021","9","BET","111"
"2021","9","BFF","4"
"2021","9","BFL","1410"
"2021","9","BGM","-104"
"2021","9","BGR","5074"
"2021","9","BHM","5898"
"2021","9","BIL","688"
"2021","9","BIS","1826"
"2021","9","BJI","627"
"2021","9","BKG","141"
"2021","9","BLI","296"
"2021","9","BLV","2127"
"2021","9","BMI","1350"
"2021","9","BNA","47031"
"2021","9","BOI","4236"
"2021","9","BOS","40824"
"2021","9","BPT","-191"
"2021","9","BQK","439"
"2021","9","BQN","1683"
"2021","9","BRD","470"
"2021","9","BRO","2086"
"2021","9","BRW","65"
"2021","9","BTM","-133"
"2021","9","BTR","3249"
"2021","9","BTV","4114"
"2021","9","BUF","8230"
"2021","9","BUR","12299"
"2021","9","BWI","71803"
"2021","9","BZN","4458"
"2021","9","CAE","2339"
"2021","9","CAK","374"
"2021","9","CDC","-191"
"2021","9","CDV","951"
"2021","9","CGI","-261"
"2021","9","CHA","2063"
"2021","9","CHO","3097"
"2021","9","CHS","16453"
"2021","9","CID","4237"
"2021","9","CIU","127"
"2021","9","CKB","3712"
"2021","9","CLE","15810"
"2021","9","CLL","-438"
"2021","9","CLT","69389"
"2021","9","CMH","14444"
"2021","9","CMI","-626"
"2021","9","CMX","217"
"2021","9","CNY","767"
"2021","9","COD","2971"
"2021","9","COS","10124"
"2021","9","COU","3576"
"2021","9","CPR","1540"
"2021","9","CRP","4572"
"2021","9","CRW","1639"
"2021","9","CSG","86"
"2021","9","CVG","17703"
"2021","9","CWA","1834"
"2021","9","DAB","673"
"2021","9","DAL","89484"
"2021","9","DAY","5579"
"2021","9","DBQ","-80"
"2021","9","DCA","31474"
"2021","9","DDC","682"
"2021","9","DEC","-312"
"2021","9","DEN","292497"
"2021","9","DFW","193482"
"2021","9","DHN","-264"
"2021","9","DIK","-52"
"2021","9","DLG","203"
"2021","9","DLH","575"
"2021","9","DRO","4609"
"2021","9","DRT","253"
"2021","9","DSM","4971"
"2021","9","DTW","44256"
"2021","9","DVL","1279"
"2021","9","EAR","480"
"2021","9","EAT","98"
"2021","9","EAU","474"
"2021","9","ECP","5658"
"2021","9","EGE","78"
"2021","9","EKO","209"
"2021","9","ELM","655"
"2021","9","ELP","13280"
"2021","9","ERI","639"
"2021","9","ESC","2138"
"2021","9","EUG","8249"
"2021","9","EVV","706"
"2021","9","EWN","675"
"2021","9","EWR","126490"
"2021","9","EYW","6640"
"2021","9","FAI","135"
"2021","9","FAR","2244"
"2021","9","FAT","9010"
"2021","9","FAY","995"
"2021","9","FCA","2642"
"2021","9","FLG","3751"
"2021","9","FLL","86204"
"2021","9","FLO","-43"
"2021","9","FNT","2294"
"2021","9","FOD","274"
"2021","9","FSD","4511"
"2021","9","FSM","271"
"2021","9","FWA","988"
"2021","9","GCC","-27"
"2021","9","GCK","15"
"2021","9","GEG","3918"
"2021","9","GFK","591"
"2021","9","GGG","26"
"2021","9","GJT","792"
"2021","9","GNV","706"
"2021","9","GPT","1957"
"2021","9","GRB","1847"
"2021","9","GRI","336"
"2021","9","GRK","345"
"2021","9","GRR","9085"
"2021","9","GSO","4710"
"2021","9","GSP","8358"
"2021","9","GTF","2554"
"2021","9","GTR","87"
"2021","9","GUC","1852"
"2021","9","GUM","-341"
"2021","9","HDN","592"
"2021","9","HGR","79"
"2021","9","HHH","1431"
"2021","9","HIB","254"
"2021","9","HLN","606"
"2021","9","HNL","-7397"
"2021","9","HOB","-319"
"2021","9","HOU","55667"
"2021","9","HPN","7297"
"2021","9","HRL","2291"
"2021","9","HSV","2708"
"2021","9","HTS","979"
"2021","9","HVN","-124"
"2021","9","HYA","823"
"2021","9","HYS","-94"
"2021","9","IAD","57871"
"2021","9","IAG","202"
"2021","9","IAH","139687"
"2021","9","ICT","5126"
"2021","9","IDA","2716"
"2021","9","ILG","113"
"2021","9","ILM","4275"
"2021","9","IMT","208"
"2021","9","IND","8058"
"2021","9","INL","987"
"2021","9","IPT","1023"
"2021","9","ISP","2589"
"2021","9","ITH","-482"
"2021","9","ITO","-1034"
"2021","9","JAC","6545"
"2021","9","JAN","1806"
"2021","9","JAX","13128"
"2021","9","JFK","101684"
"2021","9","JLN","353"
"2021","9","JMS","1121"
"2021","9","JNU","-197"
"2021","9","JST","262"
"2021","9","KOA","-5060"
"2021","9","KTN","0"
"2021","9","LAN","464"
"2021","9","LAR","-42"
"2021","9","LAS","150717"
"2021","9","LAW","487"
"2021","9","LAX","110409"
"2021","9","LBB","2298"
"2021","9","LBE","-482"
"2021","9","LBF","924"
"2021","9","LBL","1318"
"2021","9","LCH","1346"
"2021","9","LCK","774"
"2021","9","LEX","4445"
"2021","9","LFT","3463"
"2021","9","LGA","50247"
"2021","9","LGB","5129"
"2021","9","LIH","-4778"
"2021","9","LIT","4101"
"2021","9","LNK","4517"
"2021","9","LRD","852"
"2021","9","LSE","442"
"2021","9","LWB","829"
"2021","9","LWS","975"
"2021","9","LYH","-672"
"2021","9","MAF","3122"
"2021","9","MBS","362"
"2021","9","MCI","13708"
"2021","9","MCO","91965"
"2021","9","MCW","-206"
"2021","9","MDT","1333"
"2021","9","MDW","63322"
"2021","9","MEI","183"
"2021","9","MEM","10060"
"2021","9","MFE","1362"
"2021","9","MFR","4044"
"2021","9","MGM","985"
"2021","9","MHK","141"
"2021","9","MHT","2521"
"2021","9","MIA","68700"
"2021","9","MKE","13648"
"2021","9","MKG","-364"
"2021","9","MLB","-52"
"2021","9","MLI","570"
"2021","9","MLU","299"
"2021","9","MOB","4985"
"2021","9","MOT","-655"
"2021","9","MQT","2168"
"2021","9","MRY","1981"
"2021","9","MSN","5667"
"2021","9","MSO","6653"
"2021","9","MSP","32216"
"2021","9","MSY","9798"
"2021","9","MTJ","1250"
"2021","9","MVY","1443"
"2021","9","MYR","11230"
"2021","9","OAJ","1795"
"2021","9","OAK","21488"
"2021","9","OGD","4"
"2021","9","OGG","-3480"
"2021","9","OGS","788"
"2021","9","OKC","7270"
"2021","9","OMA","7410"
"2021","9","OME","-410"
"2021","9","ONT","11976"
"2021","9","ORD","240070"
"2021","9","ORF","10545"
"2021","9","ORH","405"
"2021","9","OTH","1529"
"2021","9","OTZ","-156"
"2021","9","OWB","-81"
"2021","9","PAE","915"
"2021","9","PAH","909"
"2021","9","PBG","734"
"2021","9","PBI","13894"
"2021","9","PDX","13698"
"2021","9","PGD","1937"
"2021","9","PGV","504"
"2021","9","PHF","-187"
"2021","9","PHL","53760"
"2021","9","PHX","105184"
"2021","9","PIA","2521"
"2021","9","PIB","159"
"2021","9","PIE","2669"
"2021","9","PIH","-582"
"2021","9","PIR","789"
"2021","9","PIT","11562"
"2021","9","PLN","1446"
"2021","9","PNS","2241"
"2021","9","PPG","187"
"2021","9","PQI","397"
"2021","9","PRC","17"
"2021","9","PSC","856"
"2021","9","PSE","-312"
"2021","9","PSG","210"
"2021","9","PSM","62"
"2021","9","PSP","987"
"2021","9","PUB","-74"
"2021","9","PUW","-56"
"2021","9","PVD","10400"
"2021","9","PVU","694"
"2021","9","PWM","10414"
"2021","9","RAP","3334"
"2021","9","RDD","657"
"2021","9","RDM","3155"
"2021","9","RDU","23895"
"2021","9","RFD","875"
"2021","9","RHI","-400"
"2021","9","RIC","13533"
"2021","9","RIW","1112"
"2021","9","RKS","-84"
"2021","9","RNO","15657"
"2021","9","ROA","1180"
"2021","9","ROC","7196"
"2021","9","ROW","912"
"2021","9","RST","-250"
"2021","9","RSW","13842"
"2021","9","SAF","3419"
"2021","9","SAN","31158"
"2021","9","SAT","16310"
"2021","9","SAV","7296"
"2021","9","SBA","6755"
"2021","9","SBN","1532"
"2021","9","SBP","135"
"2021","9","SBY","93"
"2021","9","SCC","-159"
"2021","9","SCE","1990"
"2021","9","SCK","1044"
"2021","9","SDF","11415"
"2021","9","SEA","66701"
"2021","9","SFB","3560"
"2021","9","SFO","40555"
"2021","9","SGF","5004"
"2021","9","SGU","2341"
"2021","9","SHD","328"
"2021","9","SHR","50"
"2021","9","SHV","1102"
"2021","9","SIT","338"
"2021","9","SJC","9244"
"2021","9","SJT","-371"
"2021","9","SJU","22778"
"2021","9","SLC","38979"
"2021","9","SLN","65"
"2021","9","SMF","27657"
"2021","9","SMX","173"
"2021","9","SNA","21486"
"2021","9","SPI","2522"
"2021","9","SPN","-295"
"2021","9","SPS","5"
"2021","9","SRQ","6824"
"2021","9","STC","-65"
"2021","9","STL","25529"
"2021","9","STS","-231"
"2021","9","STT","-188"
"2021","9","STX","-49"
"2021","9","SUN","-346"
"2021","9","SUX","692"
"2021","9","SWF","161"
"2021","9","SWO","-257"
"2021","9","SYR","5991"
"2021","9","TLH","1353"
"2021","9","TOL","183"
"2021","9","TPA","26822"
"2021","9","TRI","798"
"2021","9","TTN","1499"
"2021","9","TUL","5507"
"2021","9","TUS","7192"
"2021","9","TVC","6781"
"2021","9","TWF","-685"
"2021","9","TXK","-72"
"2021","9","TYR","-10"
"2021","9","TYS","5032"
"2021","9","USA","1620"
"2021","9","VCT","512"
"2021","9","VEL","-3"
"2021","9","VLD","428"
"2021","9","VPS","8661"
"2021","9","WRG","64"
"2021","9","WYS","1635"
"2021","9","XNA","3396"
"2021","9","XWA","554"
"2021","9","YAK","701"
"2021","9","YKM","175"
"2021","9","YUM","253"
"2021","10","ABE","3159"
"2021","10","ABI","1183"
"2021","10","ABQ","30095"
"2021","10","ABR","262"
"2021","10","ABY","205"
"2021","10","ACK","761"
"2021","10","ACT","36"
"2021","10","ACV","2416"
"2021","10","ACY","1458"
"2021","10","ADK","390"
"2021","10","ADQ","-345"
"2021","10","AEX","2171"
"2021","10","AGS","1368"
"2021","10","AKN","1"
"2021","10","ALB","18243"
"2021","10","ALO","0"
"2021","10","ALS","290"
"2021","10","ALW","51"
"2021","10","AMA","7285"
"2021","10","ANC","346"
"2021","10","APN","486"
"2021","10","ART","2"
"2021","10","ASE","8595"
"2021","10","ATL","176999"
"2021","10","ATW","8727"
"2021","10","ATY","1290"
"2021","10","AUS","90431"
"2021","10","AVL","10333"
"2021","10","AVP","3665"
"2021","10","AZA","5803"
"2021","10","AZO","1886"
"2021","10","BDL","16125"
"2021","10","BET","251"
"2021","10","BFF","839"
"2021","10","BFL","4224"
"2021","10","BGM","207"
"2021","10","BGR","2366"
"2021","10","BHM","12023"
"2021","10","BIL","2793"
"2021","10","BIS","1795"
"2021","10","BJI","1302"
"2021","10","BLI","-280"
"2021","10","BLV","1570"
"2021","10","BMI","1550"
"2021","10","BNA","86010"
"2021","10","BOI","16254"
"2021","10","BOS","61082"
"2021","10","BPT","407"
"2021","10","BQK","-75"
"2021","10","BQN","778"
"2021","10","BRD","221"
"2021","10","BRO","2016"
"2021","10","BRW","215"
"2021","10","BTM","-142"
"2021","10","BTR","3064"
"2021","10","BTV","6565"
"2021","10","BUF","9818"
"2021","10","BUR","37140"
"2021","10","BWI","123307"
"2021","10","BZN","5833"
"2021","10","CAE","3712"
"2021","10","CAK","2917"
"2021","10","CDC","994"
"2021","10","CDV","240"
"2021","10","CGI","289"
"2021","10","CHA","5023"
"2021","10","CHO","5455"
"2021","10","CHS","16195"
"2021","10","CID","7751"
"2021","10","CIU","1659"
"2021","10","CKB","2053"
"2021","10","CLE","25373"
"2021","10","CLL","2572"
"2021","10","CLT","100129"
"2021","10","CMH","21026"
"2021","10","CMI","521"
"2021","10","CMX","969"
"2021","10","CNY","1222"
"2021","10","COD","2392"
"2021","10","COS","14651"
"2021","10","COU","4987"
"2021","10","CPR","3048"
"2021","10","CRP","5190"
"2021","10","CRW","1716"
"2021","10","CSG","293"
"2021","10","CVG","34769"
"2021","10","CWA","5046"
"2021","10","CYS",NULL
"2021","10","DAB","35"
"2021","10","DAL","167490"
"2021","10","DAY","9580"
"2021","10","DBQ","-345"
"2021","10","DCA","47016"
"2021","10","DDC","313"
"2021","10","DEC","212"
"2021","10","DEN","314883"
"2021","10","DFW","311435"
"2021","10","DHN","-341"
"2021","10","DIK","438"
"2021","10","DLG","93"
"2021","10","DLH","2056"
"2021","10","DRO","3720"
"2021","10","DRT","471"
"2021","10","DSM","14115"
"2021","10","DTW","102679"
"2021","10","DVL","953"
"2021","10","EAR","1391"
"2021","10","EAT","360"
"2021","10","EAU","1203"
"2021","10","ECP","4689"
"2021","10","EGE","786"
"2021","10","EKO","-52"
"2021","10","ELM","704"
"2021","10","ELP","20490"
"2021","10","ERI","1712"
"2021","10","ESC","726"
"2021","10","EUG","6832"
"2021","10","EVV","5350"
"2021","10","EWN","1533"
"2021","10","EWR","124268"
"2021","10","EYW","5882"
"2021","10","FAI","169"
"2021","10","FAR","5655"
"2021","10","FAT","13695"
"2021","10","FAY","488"
"2021","10","FCA","756"
"2021","10","FLG","6965"
"2021","10","FLL","85242"
"2021","10","FLO","697"
"2021","10","FNT","4367"
"2021","10","FOD","314"
"2021","10","FSD","11387"
"2021","10","FSM","483"
"2021","10","FWA","8188"
"2021","10","GCC","-449"
"2021","10","GCK","224"
"2021","10","GEG","7972"
"2021","10","GFK","768"
"2021","10","GGG","137"
"2021","10","GJT","4266"
"2021","10","GNV","2740"
"2021","10","GPT","3770"
"2021","10","GRB","1761"
"2021","10","GRI","811"
"2021","10","GRK","1447"
"2021","10","GRR","16290"
"2021","10","GSO","4984"
"2021","10","GSP","6206"
"2021","10","GTF","2113"
"2021","10","GTR","497"
"2021","10","GUC","295"
"2021","10","GUM","489"
"2021","10","HDN","340"
"2021","10","HGR","286"
"2021","10","HHH","1974"
"2021","10","HIB","527"
"2021","10","HLN","912"
"2021","10","HNL","4256"
"2021","10","HOB","1071"
"2021","10","HOU","96094"
"2021","10","HPN","6527"
"2021","10","HRL","5139"
"2021","10","HSV","4942"
"2021","10","HTS","1061"
"2021","10","HYA","-113"
"2021","10","HYS","208"
"2021","10","IAD","93211"
"2021","10","IAG","819"
"2021","10","IAH","175207"
"2021","10","ICT","7426"
"2021","10","IDA","4440"
"2021","10","ILG","140"
"2021","10","ILM","3327"
"2021","10","IMT","501"
"2021","10","IND","30236"
"2021","10","INL","4004"
"2021","10","ISP","4579"
"2021","10","ITH","1130"
"2021","10","ITO","71"
"2021","10","JAC","2061"
"2021","10","JAN","4763"
"2021","10","JAX","15228"
"2021","10","JFK","44596"
"2021","10","JLN","704"
"2021","10","JMS","228"
"2021","10","JNU","898"
"2021","10","JST","265"
"2021","10","KOA","-1006"
"2021","10","KTN","-318"
"2021","10","LAN","1941"
"2021","10","LAR","1016"
"2021","10","LAS","227162"
"2021","10","LAW","215"
"2021","10","LAX","216943"
"2021","10","LBB","5679"
"2021","10","LBE","689"
"2021","10","LBF","648"
"2021","10","LBL","-275"
"2021","10","LCH","1135"
"2021","10","LCK","1572"
"2021","10","LEX","7220"
"2021","10","LFT","4329"
"2021","10","LGA","42878"
"2021","10","LGB","16928"
"2021","10","LIH","3228"
"2021","10","LIT","8750"
"2021","10","LNK","5939"
"2021","10","LRD","736"
"2021","10","LSE","293"
"2021","10","LWB","1890"
"2021","10","LWS","1847"
"2021","10","LYH","-258"
"2021","10","MAF","7727"
"2021","10","MBS","556"
"2021","10","MCI","25924"
"2021","10","MCO","137037"
"2021","10","MCW","570"
"2021","10","MDT","4960"
"2021","10","MDW","110192"
"2021","10","MEI","620"
"2021","10","MEM","15271"
"2021","10","MFE","5659"
"2021","10","MFR","5207"
"2021","10","MGM","1013"
"2021","10","MHK","1874"
"2021","10","MHT","5633"
"2021","10","MIA","97087"
"2021","10","MKE","24409"
"2021","10","MKG","32"
"2021","10","MLB","-159"
"2021","10","MLI","3403"
"2021","10","MLU","930"
"2021","10","MOB","2383"
"2021","10","MOT","1694"
"2021","10","MQT","1702"
"2021","10","MRY","4097"
"2021","10","MSN","10372"
"2021","10","MSO","3184"
"2021","10","MSP","63503"
"2021","10","MSY","36203"
"2021","10","MTJ","2443"
"2021","10","MVY","-63"
"2021","10","MYR","7832"
"2021","10","OAJ","40"
"2021","10","OAK","60135"
"2021","10","OGD","30"
"2021","10","OGG","5731"
"2021","10","OGS","1458"
"2021","10","OKC","16344"
"2021","10","OMA","17247"
"2021","10","OME","-515"
"2021","10","ONT","25501"
"2021","10","ORD","377238"
"2021","10","ORF","12193"
"2021","10","ORH","921"
"2021","10","OTH","549"
"2021","10","OTZ","-676"
"2021","10","OWB","58"
"2021","10","PAE","-234"
"2021","10","PAH","985"
"2021","10","PBG","2088"
"2021","10","PBI","17005"
"2021","10","PDX","30865"
"2021","10","PGD","5587"
"2021","10","PGV","-148"
"2021","10","PHF","329"
"2021","10","PHL","57479"
"2021","10","PHX","231027"
"2021","10","PIA","2987"
"2021","10","PIB","358"
"2021","10","PIE","9174"
"2021","10","PIH","103"
"2021","10","PIR","543"
"2021","10","PIT","22678"
"2021","10","PLN","188"
"2021","10","PNS","10380"
"2021","10","PPG","64"
"2021","10","PQI","608"
"2021","10","PRC","310"
"2021","10","PSC","2170"
"2021","10","PSE","-268"
"2021","10","PSG","-486"
"2021","10","PSM","1017"
"2021","10","PSP","12608"
"2021","10","PUB","-87"
"2021","10","PUW","117"
"2021","10","PVD","15723"
"2021","10","PVU","1307"
"2021","10","PWM","7752"
"2021","10","RAP","5348"
"2021","10","RDD","1854"
"2021","10","RDM","3925"
"2021","10","RDU","26999"
"2021","10","RFD","1300"
"2021","10","RHI","-166"
"2021","10","RIC","17035"
"2021","10","RIW","378"
"2021","10","RKS","1411"
"2021","10","RNO","24397"
"2021","10","ROA","2998"
"2021","10","ROC","9584"
"2021","10","ROW","2481"
"2021","10","RST","762"
"2021","10","RSW","25211"
"2021","10","SAF","4300"
"2021","10","SAN","64651"
"2021","10","SAT","29651"
"2021","10","SAV","13824"
"2021","10","SBA","9494"
"2021","10","SBN","6734"
"2021","10","SBP","4655"
"2021","10","SBY","1329"
"2021","10","SCC","79"
"2021","10","SCE","3749"
"2021","10","SCK","1186"
"2021","10","SDF","24330"
"2021","10","SEA","92462"
"2021","10","SFB","9678"
"2021","10","SFO","110012"
"2021","10","SGF","9628"
"2021","10","SGU","4067"
"2021","10","SHD","871"
"2021","10","SHR","337"
"2021","10","SHV","6056"
"2021","10","SIT","773"
"2021","10","SJC","45714"
"2021","10","SJT","502"
"2021","10","SJU","29053"
"2021","10","SLC","89006"
"2021","10","SLN","3213"
"2021","10","SMF","60690"
"2021","10","SMX","305"
"2021","10","SNA","42597"
"2021","10","SPI","1135"
"2021","10","SPN","-513"
"2021","10","SPS","569"
"2021","10","SRQ","11966"
"2021","10","STC","84"
"2021","10","STL","51608"
"2021","10","STS","3600"
"2021","10","STT","2202"
"2021","10","STX","233"
"2021","10","SUN","55"
"2021","10","SUX","2076"
"2021","10","SWF","1973"
"2021","10","SWO","355"
"2021","10","SYR","7622"
"2021","10","TBN","298"
"2021","10","TLH","1637"
"2021","10","TOL","864"
"2021","10","TPA","44041"
"2021","10","TRI","2852"
"2021","10","TTN","1911"
"2021","10","TUL","21012"
"2021","10","TUS","13028"
"2021","10","TVC","7719"
"2021","10","TWF","1953"
"2021","10","TXK","-211"
"2021","10","TYR","-86"
"2021","10","TYS","19230"
"2021","10","USA","1792"
"2021","10","VCT","586"
"2021","10","VEL","167"
"2021","10","VLD","-112"
"2021","10","VPS","10698"
"2021","10","WRG","-486"
"2021","10","WYS","66"
"2021","10","XNA","9218"
"2021","10","XWA","906"
"2021","10","YAK","160"
"2021","10","YKM","-184"
"2021","10","YUM","3397"
"2021","11","ABE","2342"
"2021","11","ABI","-165"
"2021","11","ABQ","14574"
"2021","11","ABR","844"
"2021","11","ABY","213"
"2021","11","ACT","-139"
"2021","11","ACV","1659"
"2021","11","ACY","296"
"2021","11","ADK","286"
"2021","11","ADQ","816"
"2021","11","AEX","2920"
"2021","11","AGS","801"
"2021","11","AKN","19"
"2021","11","ALB","10614"
"2021","11","ALO","-297"
"2021","11","ALS","1841"
"2021","11","ALW","251"
"2021","11","AMA","5203"
"2021","11","ANC","11111"
"2021","11","APN","302"
"2021","11","ART","435"
"2021","11","ASE","1503"
"2021","11","ATL","112158"
"2021","11","ATW","8957"
